suz_word	npi_word	frequency	sil_match_status
वोइश्‍शो	राखेको	3	not_in_SIL
वोलम	दुष्‍ट	3	not_in_SIL
दुम्‍शो	त्यो	3	not_in_SIL
ग्रूशो	आए	3	not_in_SIL
बाक्‍ब	छिन्	3	not_in_SIL
सोइक्‍तीमी	पठाउनुभयो	3	not_in_SIL
झोला	थैली	3	not_in_SIL
खोइल	खुट्टाको	3	disagree
जिक्‍शा	भाँचेर	3	not_in_SIL
नु	उहाँसँग	3	agree
पर्बम	वचनहरू	3	disagree
जाक्‍मेनु	तिनीहरूसँग	3	not_in_SIL
यरूसलेमम	यरूशलेममा	3	not_in_SIL
बाक्‍त	हुनुभयो	3	not_in_SIL
बाक्‍तीके	स्वर्गतिर	3	disagree
गाउं	गाउँतिर	3	agree
खिं	ठाउँ	3	disagree
ङोंइती	प्रभु	3	disagree
थुं	तिमीहरूमा	3	disagree
बास	स्वागत	3	disagree
गेशा	गरे	3	not_in_SIL
यावे	कि	3	not_in_SIL
ना	दिन	3	disagree
छक	गरिएका	3	not_in_SIL
मब्राइब	गर्छ	3	not_in_SIL
आं	कुराहरू	3	disagree
नेल्‍ल	सुम्पिएको	3	disagree
मतुइक्‍नीम	जान्दैन	3	not_in_SIL
सास्‍त्री	यहूदी	3	not_in_SIL
इ	प्रेम	3	disagree
बाक्‍त	छोडे	3	not_in_SIL
तारी	राखेर	3	disagree
लाइश्‍शा	ल्याए	3	not_in_SIL
पाइश्‍शो	गरेकी	3	not_in_SIL
शेंशो	वचन	3	not_in_SIL
लोक्‍बमी	काममा	3	not_in_SIL
आ	आपसमा	3	disagree
जोरी	विरुद्धमा	3	not_in_SIL
लेश्‍शा	फर्की	3	not_in_SIL
सिनाक्‍त	यो	3	disagree
मुर	मानिसहरूसँगै	3	agree
बत्ती	बत्तीको	3	not_in_SIL
दे	तिमीहरू	3	disagree
लोव़	कुराका	3	agree
हजार	हजारौँ	3	not_in_SIL
लोव़	उनीहरूको	3	disagree
वोइश्‍शो	गुप्‍त	3	not_in_SIL
नोले	त्यो	3	disagree
ठेयब	शासक	3	disagree
हुकुम	अधिकारीहरूको	3	not_in_SIL
सुर्ता	चिन्तित	3	not_in_SIL
मिम्‍नीम	गर्दछन्	3	not_in_SIL
जाक्‍शा	आउँछ	3	not_in_SIL
हना	भित्री	3	disagree
मतुइक्‍थु	थाहै	3	not_in_SIL
बाक्‍नुङ	हुँ	3	not_in_SIL
मलेत्‍ताक्‍नी	पश्‍चात्ताप	3	not_in_SIL
मलेत्‍ताक्‍नी	गरेनौ	3	not_in_SIL
१८	अठार	3	not_in_SIL
गेय	हेरचाह	3	disagree
पाइबमी	गर्नेले	3	not_in_SIL
मुने	लज्‍जित	3	disagree
मचाप्‍नीम	सक्षम	3	not_in_SIL
आन	जान	3	disagree
नित्‍तीकेमी	आदरको	3	not_in_SIL
खिं	माथिल्लो	3	disagree
वारचपुकी	साथीहरू	3	not_in_SIL
कली	छिमेकीहरूलाई	3	agree
लेन्‍ने	गर्न	3	not_in_SIL
मुलाक्‍ती	मैले	3	not_in_SIL
सेल्‍ने	बनाउने	3	not_in_SIL
लाइश्‍शा	साथ	3	not_in_SIL
पाप	पश्‍चात्ताप	3	not_in_SIL
ग्‍येरसीनीम	हुनेछ	3	not_in_SIL
मोपा	त्यसै	3	disagree
इच्‍का	धेरै	3	not_in_SIL
अङस	उनले	3	disagree
दोम्‍शो	मोटो	3	not_in_SIL
जाक्‍त	आउनुभएको	3	not_in_SIL
देंमेनु	भने	3	not_in_SIL
क्‍येट	धन	3	not_in_SIL
क्‍येट	धनी	3	not_in_SIL
गेमी	तिम्रो	3	not_in_SIL
गेयी	देऊ	3	not_in_SIL
आन	प्रत्येकलाई	3	disagree
मरिम्‍शो	अधर्मी	3	not_in_SIL
पाइब	अधर्मी	3	not_in_SIL
जोल	विश्‍वासयोग्य	3	disagree
शोंप	सम्पत्तिमा	3	disagree
शोंप	सम्पत्ति	3	disagree
यावे	नजरमा	3	not_in_SIL
पाइश्‍शो	वस्‍त्र	3	not_in_SIL
बाक्‍त	पायो	3	not_in_SIL
बाक्‍नेवे	छौ	3	not_in_SIL
मेको	मेरा	3	not_in_SIL
मेकोपुकीमी	चर्को	3	not_in_SIL
थमा	तिमीहरूले	3	disagree
क्‍येङा	उहाँ	3	not_in_SIL
मार	विभिन्‍न	3	disagree
का	एकै	3	agree
मीश	विधवाले	3	disagree
आल	जवान	3	disagree
आंइ	सबै	3	disagree
बाक्‍बपुकीमी	यसो	3	not_in_SIL
नङा	हुँ	3	not_in_SIL
मेको	उसँग	3	not_in_SIL
पतीके	कारण	3	disagree
सोइक्‍नुङ	पठाउनेछु	3	not_in_SIL
देनीन	अर्थ	3	not_in_SIL
मसेंसीनीम	हुँदैन	3	not_in_SIL
परमप्रभु	परमप्रभुलाई	3	not_in_SIL
हना	उहाँकै	3	disagree
भेटी	भेटीहरू	3	not_in_SIL
काबु	अब	3	disagree
ताइनीनी	गर्नेछौ	3	not_in_SIL
सहर	सहरभित्र	3	disagree
तास्‍ला	चन्द्रमा	3	not_in_SIL
तुइक्‍नीनी	पाउनेछौ	3	not_in_SIL
नोफा	तिमीहरूलाई	3	disagree
देंशो	तिमीहरू	3	not_in_SIL
रागीम	पृथ्वी	3	not_in_SIL
हुशेमी	रगतमा	3	not_in_SIL
गोपुकी	यही	3	disagree
काथा	टेबलमा	3	not_in_SIL
सुइक्‍चा	बलियो	3	not_in_SIL
जाक्‍शो	आउने	3	not_in_SIL
एकोमी	यसले	3	not_in_SIL
लोव़	शब्दहरूमा	3	disagree
थोक्‍शा	टाँग्‍ने	3	not_in_SIL
दे	निर्णय	3	disagree
पा	जसद्वारा	3	disagree
ङा	आउँदै	3	disagree
ङाक्‍कीन	रोओ	3	not_in_SIL
शी	टाँगे	3	disagree
मुरपुकीमी	उहाँलाई	3	not_in_SIL
योव़शो	चुनिएको	3	not_in_SIL
मनवे	होइनौ	3	not_in_SIL
रे	उभिएर	3	disagree
पिलातसमी	लगे	3	not_in_SIL
पुक्‍खी	चिहानबाट	3	not_in_SIL
सेंसीचा	जीवित	3	disagree
सेंसीब	जीवित	3	not_in_SIL
बाप्‍शा	निहुरेर	3	not_in_SIL
स्‍तादीयोन	किलोमिटर	3	not_in_SIL
गेमी	तपाईं	3	not_in_SIL
आ	सम्बन्धित	3	disagree
कली	गर्नुहुने	3	disagree
ग्रूशा	तिनीहरू	3	not_in_SIL
ब्रेक्‍शो	पुस्तक	3	not_in_SIL
ङोंइती	सुरुमा	3	disagree
जाक्‍त	आउनुहुने	3	not_in_SIL
रागीमी	संसार	3	not_in_SIL
नु	स्‍वीकार	3	agree
जरमेतीके	न	3	agree
बाक्‍तक	छौँ	3	not_in_SIL
गेनायो	देखेको	3	disagree
यूहन्‍नामी	उनले	3	not_in_SIL
गोरशो	मरुभूमिमा	3	not_in_SIL
आ	निम्‍ति	3	disagree
नथानेलमी	नथानेलले	3	not_in_SIL
फिलीप	फिलिपले	3	not_in_SIL
नाक्‍ती	दिनपछि	3	not_in_SIL
दे	शुद्धिकरणको	3	disagree
भेडा	भेडाहरू	3	not_in_SIL
पशो	यो	3	not_in_SIL
तने	देख्‍न	3	not_in_SIL
आ	आमाको	3	disagree
चाप्‍नीम	सक्दैन	3	not_in_SIL
रां	शरीरबाट	3	agree
मलाक्‍कीन	नमान	3	not_in_SIL
पाता	भनेँ	3	not_in_SIL
मोसा	मोशाले	3	not_in_SIL
थमा	उहाँमा	3	disagree
पा	गरिएका	3	disagree
नेल्‍ल	होऊन्	3	disagree
लाम्‍तेक्‍म	जानुभयो	3	not_in_SIL
ग्‍युम्‍लेमी	दुलहाको	3	not_in_SIL
पाइब	बोल्दछ	3	not_in_SIL
पाइब	दिनुहुन्छ	3	not_in_SIL
आ	गरेर	3	disagree
तौ	पुत्रमा	3	disagree
ताइब	हुन्छ	3	not_in_SIL
मेना	यो	3	disagree
इ	वरदानलाई	3	disagree
ब्रोंइचा	जिउँदो	3	disagree
तूबा	पिउँछ	3	not_in_SIL
तूतू	तिर्खाउनेछैन	3	not_in_SIL
नोले	आइरहेको	3	disagree
सेल्‍नीनी	गर्छौ	3	not_in_SIL
यहूदी	यहूदीहरूबाट	3	not_in_SIL
बाली	कटनी	3	not_in_SIL
आंम	आफैँले	3	disagree
बेक्‍चा	मर्न	3	not_in_SIL
जाक्‍कीन	आउनुहोस्	3	not_in_SIL
नेल्‍लेमी	घरानाले	3	not_in_SIL
माइश्‍शो	भनिन्छ	3	not_in_SIL
तुइश्‍शा	महसुस	3	not_in_SIL
हिल्‍लो	चाहन्छौ	3	not_in_SIL
ब्राख्‍ये	चकटी	3	not_in_SIL
गाक्‍को	हिँड	3	not_in_SIL
मुरुमी	मानिस	3	not_in_SIL
गोम्‍तेक्‍म	थियो	3	not_in_SIL
पाइनुङ	गरिरहेको	3	not_in_SIL
कली	झनै	3	disagree
सेंपाइक्‍ब	जीवन	3	not_in_SIL
मपाइबा	गर्दैन	3	not_in_SIL
सजाइ	न्यायको	3	disagree
वा	थियौ	3	disagree
मोदेंशो	यसो	3	disagree
देंत	भन्‍नुभएको	3	not_in_SIL
समुन्‍द्र	समुद्रका	3	not_in_SIL
डोंगा	डुङ्गाको	3	disagree
ताम्‍तेक्‍म	देखे	3	not_in_SIL
लाक्‍चा	गर्नुहुनेछ	3	not_in_SIL
कली	तपाईंलाई	3	agree
दे	यस्तो	3	disagree
आं	पुत्रलाई	3	disagree
पिने	आउन	3	not_in_SIL
ब्‍वचा	खान	3	not_in_SIL
बाक्‍नुङ	रहन्छु	3	not_in_SIL
आं	यही	3	disagree
तुइश्‍शा	जानेका	3	not_in_SIL
ख्रुइश्‍शा	गुप्‍तमा	3	not_in_SIL
लची	समय	3	not_in_SIL
के	आएको	3	agree
चिनु	खतनाको	3	disagree
सोइक्‍ताक्‍यी	पठाउनुभयो	3	not_in_SIL
नु	तिमीहरूसँगै	3	agree
बाक्‍तीकेमी	जान्छु	3	not_in_SIL
ब्रशा	छरपष्‍ट	3	not_in_SIL
माल्‍नीनी	खोज्‍नेछौ	3	not_in_SIL
ब्‍वाक्‍कु	पानीका	3	not_in_SIL
बाक्‍तेक्‍म	गर्थे	3	not_in_SIL
मगेशो	दिइएको	3	not_in_SIL
फरिसी	फरिसीहरूकहाँ	3	not_in_SIL
मुर	५३-८	3	disagree
रे	सुरु	3	disagree
नेल्‍ल	तिनीहरू	3	disagree
मतुइक्‍नीनी	चिनेका	3	not_in_SIL
बेक्‍नीनी	मर्नेछौ	3	not_in_SIL
बाक्‍ब	गर्नु	3	not_in_SIL
नकी	हौँ	3	not_in_SIL
पाइनीमी	गर्छ	3	not_in_SIL
कली	परमेश्‍वरबाट	3	disagree
पाता	बोल्छु	3	not_in_SIL
निशा	माटो	3	not_in_SIL
मिक्‍चीमी	आँखामा	3	not_in_SIL
हना	यसले	3	disagree
मसुदेम	गरेनन्	3	not_in_SIL
ममाइ	हो	3	agree
यो	त	3	disagree
दुम्‍चा	बन्‍न	3	not_in_SIL
पशो	बोल्नुभयो	3	not_in_SIL
बाक्‍मे	हुनुहुन्छ	3	not_in_SIL
मेकोन	उही	3	not_in_SIL
देंनीनी	भन्छौ	3	not_in_SIL
भेडापुकीमी	भेडाहरूले	3	not_in_SIL
मरुप्‍शो	बुझेनन्	3	not_in_SIL
कली	खोसेर	3	disagree
गशो	पागल	3	disagree
पशो	होइनन्	3	not_in_SIL
यहूदीपुकी	यहूदीहरूले	3	not_in_SIL
सुइमी	दिनुहुने	3	not_in_SIL
गेय	कामहरूमा	3	agree
मारथा	तिनकी	3	not_in_SIL
पाइश्‍शो	अभिषेक	3	not_in_SIL
दाक्‍शो	माया	3	not_in_SIL
सक्ति	महिमाको	3	not_in_SIL
लचा	जाँदै	3	disagree
चाप्‍नीनी	सक	3	not_in_SIL
जौंले	दिदुमस	3	not_in_SIL
ग्रुम्‍थ	भेट्न	3	not_in_SIL
वा	थिएनन्	3	disagree
खाइक्‍त	हुनुभयो	3	not_in_SIL
सोइश्‍शो	पठाउनुभएको	3	not_in_SIL
बर्स	वर्षका	3	disagree
एको	त्यो	3	not_in_SIL
गोपुकी	तिमीहरू	3	disagree
चहिं	जो	3	disagree
ग्रुम्‍चा	भेट्न	3	not_in_SIL
दाक्‍नीकी	चाहन्छौँ	3	not_in_SIL
लाइब	हुने	3	not_in_SIL
पुंइसीचा	मृत्यु	3	disagree
लोव़	हामीले	3	disagree
नोले	अन्त्यसम्मै	3	disagree
सक्ति	थोक	3	not_in_SIL
काइ	कहिल्यै	3	disagree
दाक्‍मुने	एकले	3	not_in_SIL
मुर	यसैद्वारा	3	disagree
मपने	नहोस्	3	not_in_SIL
